run_name,best_val_is_bps,ckpt,csv,batch_size_chunks,chunk_len,clip_eps,ent_coef,gamma,horizon_steps,lam,lr,max_child_qty,patience,pov_cap,ppo_epochs,rollout_episodes,seed,side,taker_fee_rate,target_qty,val_seed
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983742636891558,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.995,4320,0.9,0.0003,3500.0,20,0.1,8,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0,0.7983766908002358,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.99,4320,0.9,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983771470319375,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.995,4320,0.95,0.0003,3500.0,20,0.1,8,16,1,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0,0.7983776832152245,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.99,4320,0.9,0.0003,3500.0,20,0.1,8,16,3,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983784847680078,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.9,0.0003,3500.0,20,0.1,4,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983869903157453,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.995,4320,0.95,0.0003,3500.0,20,0.1,4,16,1,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983876074299104,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.995,4320,0.9,0.0003,3500.0,20,0.1,4,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983878352126001,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.99,4320,0.9,0.0003,3500.0,20,0.1,4,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0,0.7983936557385215,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.995,4320,0.9,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,0.7983940703220083,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.99,4320,0.95,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,0.7983981717493468,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.99,4320,0.95,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.7983998827229132,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.99,4320,0.9,0.0003,3500.0,20,0.1,8,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984027795194857,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.995,4320,0.95,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984084622333134,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984095969418715,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,3500.0,20,0.1,8,16,3,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984122211164757,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.99,4320,0.9,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.79841346221259,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.9,0.0003,3500.0,20,0.1,8,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0,0.798417465797797,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed1_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.995,4320,0.9,0.0003,3500.0,20,0.1,4,16,1,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984298899331695,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.99_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.99,4320,0.95,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984310165839688,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.995,4320,0.9,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984326731422426,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.995_lam0.95_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.995,4320,0.95,0.0003,3500.0,20,0.1,8,16,3,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984326983011033,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.99,4320,0.9,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984335998998752,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.9,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984356839126806,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.99_lam0.9_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.99,4320,0.9,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984369644676178,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.9,0.0003,3500.0,20,0.1,8,16,3,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984399140605043,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984435028367619,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.995,4320,0.95,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0,0.7984474859733172,checkpoints/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B2_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.995_lam0.9_seed3_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.005,0.995,4320,0.9,0.0003,3500.0,20,0.1,4,16,3,buy,0.0,3000000.0,999
DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984482890296464,checkpoints/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B3_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,3500.0,20,0.1,8,16,2,buy,0.0,3000000.0,999
DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0,0.7984549071743089,checkpoints/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0/best.weights.h5,logs/DOGE/DOGE_S2B1_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.995_lam0.95_seed2_H4320_Q3e+06_pov0.1_fee0.csv,16,32,0.2,0.01,0.995,4320,0.95,0.0003,3500.0,20,0.1,4,16,2,buy,0.0,3000000.0,999
