iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
11,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17872,-6.806936527646385e-05,69.8125,-0.001326864820900179,-0.00142127747134874,0.00018882530776964914,0.853276237183147,0.004181202676119314,0.047053911825383286,1.0728098090738059,0.7483850562962447,1.0,-7.483850562962448e-05,24.23137903213501,0.7016524041410745,5,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
12,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17982,-6.834530319375164e-05,70.2421875,-0.0017654430594455425,-0.0018510133522765954,0.00017114057328103489,0.8424364046816446,0.005047544600071992,0.04774984814643723,1.1131450805378837,0.7373784741320528,0.9999999999999999,-7.373784741320527e-05,23.336158990859985,0.7016524041410745,6,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
13,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17598,-6.630810384759014e-05,68.7421875,-0.0015764094039545302,-0.001652233611399992,0.00015164842120235324,0.8342899964873198,0.0046374965242730265,0.0509815997552352,1.056146656726576,0.7085433109935115,1.0,-7.085433109935114e-05,23.557260036468506,0.7016524041410745,7,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
14,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17388,-6.822453164250007e-05,67.921875,-0.0032457332513119983,-0.003324352003828242,0.00015723748731753128,0.8239852146700372,0.0041434293723230835,0.05114078751039626,1.1600982915003633,0.7327279962779315,1.0,-7.327279962779315e-05,23.315587043762207,0.7016524041410745,8,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
15,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17697,-6.571157072727355e-05,69.12890625,-0.0021954290830788676,-0.0022834480652233714,0.00017603798138660635,0.8188673318691657,0.004444576040013268,0.045919756792013496,1.3098970076043002,0.7362951555992797,1.0,-7.362951555992794e-05,22.659373998641968,0.7016524041410745,9,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
16,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17857,-6.679134801049864e-05,69.75390625,-0.0014331333720979367,-0.001516158105845722,0.000166049450569585,0.8082791303290802,0.0035418002703359003,0.054411129907983656,1.51881101347354,0.702624050518472,1.0,-7.026240505184718e-05,23.152689933776855,0.7016524041410745,10,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
17,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17544,-7.195332707588057e-05,68.53125,-0.0028393902704313707,-0.0029266040576807944,0.00017442758900061665,0.7974006472693549,0.005718045565148447,0.05424236851744354,1.3810774067706533,0.7523996769977643,1.0,-7.523996769977642e-05,22.29310178756714,0.7016524041410745,11,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
18,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17489,-7.36132308209311e-05,68.31640625,-0.0007576104663813668,-0.0008439664076512364,0.00017271191969754269,0.7870116330407284,0.004585065355559618,0.04694332036457059,2.095350856513337,0.7392580372686303,1.0,-7.392580372686301e-05,22.218691110610962,0.7016524041410745,12,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
19,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17506,-6.711445272722911e-05,68.3828125,-0.002025080374760118,-0.0021196194278967893,0.00018907808483876383,0.7783616650346163,0.005171405485651957,0.06050042623128566,1.5754115243215818,0.7030606810047209,1.0,-7.03060681004721e-05,22.46669578552246,0.7016524041410745,13,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
20,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17068,-6.84098845930863e-05,66.671875,-0.003180067560801295,-0.003271519759150653,0.00018290442193617871,0.7634695736425263,0.005121013216596337,0.05720763424497342,1.8334759111028343,0.7281811986962653,1.0,-7.281811986962653e-05,22.802705764770508,0.7016524041410745,14,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
21,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,16881,-6.796985148358454e-05,65.94140625,-0.0025477769671634347,-0.002653264004511613,0.00021097409231344468,0.7562324175467858,0.004669710174789591,0.060910413396926835,1.504864322833526,0.7016286114283171,1.0,-7.016286114283171e-05,21.788848876953125,0.7016286114283171,0,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
22,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17110,-6.758414661663372e-05,66.8359375,-0.003673098500625729,-0.0037801338043719685,0.00021407063323951092,0.7527569773542973,0.005225769518836465,0.06276429792553301,1.7414324855190197,0.7527696485500539,1.0,-7.527696485500538e-05,22.19624423980713,0.7016286114283171,1,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
23,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17633,-6.544358313329628e-05,68.87890625,-0.0027378079795918023,-0.0028321733752203495,0.00018873080913561272,0.7483664552370707,0.0073040854340948955,0.06987614649352594,1.9707822461626423,0.7185834084782908,1.0,-7.185834084782908e-05,21.663621187210083,0.7016286114283171,2,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
24,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17540,-6.892663161912267e-05,68.515625,-0.0040133696031116415,-0.004092156473975761,0.0001575737243401818,0.7460754325389862,0.005942468290075482,0.06044382513593882,1.4735219737291336,0.7429811560098513,0.9999999999999999,-7.429811560098512e-05,22.21927785873413,0.7016286114283171,3,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
25,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17571,-6.958199374132173e-05,68.63671875,-0.002622893803330656,-0.0027063674196724985,0.0001669472291853578,0.7375307554493145,0.004483200395349794,0.06348838281760714,1.7086427137255669,0.7692537127835055,1.0,-7.692537127835054e-05,21.83861517906189,0.7016286114283171,4,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
26,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17321,-6.648917081937683e-05,67.66015625,-0.002837324768347479,-0.0029270332740854543,0.00017941698822808387,0.726939279299516,0.0067450530141114915,0.06667563758096715,1.804899223178987,0.7295335659347537,1.0,-7.295335659347539e-05,21.764145135879517,0.7016286114283171,5,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
27,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17204,-7.139609994283651e-05,67.203125,-0.004254823533164409,-0.004332886369513657,0.00015612567954051952,0.721398659669436,0.0070601961165694645,0.06683872767222615,2.1248223900794985,0.730056827405079,1.0,-7.30056827405079e-05,22.858670949935913,0.7016286114283171,6,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
28,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17532,-6.707855550241257e-05,68.484375,-0.003080391800832221,-0.0031570983478979046,0.00015341310750994995,0.7138814539699764,0.007028518956572596,0.06645949969866446,1.5269001114826937,0.7330997191824511,1.0,-7.33099719182451e-05,21.25269603729248,0.7016286114283171,7,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
29,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17162,-6.722937002849899e-05,67.0390625,-0.004485563761255224,-0.004553077265669218,0.00013502701073705864,0.7135466584792504,0.0062012962512838325,0.06947335453184608,1.653111965725055,0.7433603478621836,0.9999999999999999,-7.433603478621835e-05,21.9640851020813,0.7016286114283171,8,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
30,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,16974,-6.946056005293456e-05,66.3046875,-0.003405583588498569,-0.0034650082639574977,0.00011884935720035057,0.7074284822420966,0.005606230849682876,0.06620169003035425,1.52607570280482,0.7325636955965165,1.0,-7.325636955965164e-05,21.860087156295776,0.7016286114283171,9,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
31,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17070,-6.851946637480934e-05,66.6796875,-0.0023193138354899562,-0.0023741583536894166,0.00010968903977540843,0.6949407073414379,0.006045713169366778,0.06533385276681672,1.833357977492927,0.7421949581723729,1.0,-7.421949581723729e-05,21.64730191230774,0.7016286114283171,10,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
32,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17049,-7.027888553154102e-05,66.59765625,-0.003984269370626152,-0.0040375870602269645,0.00010663537093831515,0.6876411255137379,0.006881466867422915,0.06757560961664584,1.5645374713309732,0.716521541079553,1.0,-7.165215410795532e-05,21.886013984680176,0.7016286114283171,11,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
33,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17009,-6.87676045718963e-05,66.44140625,-0.0018989776705106536,-0.0019497209068608187,0.00010148646497557002,0.6836216910546568,0.006629271908052057,0.07856947208652977,1.559683196935333,0.7243142027261795,1.0,-7.243142027261795e-05,20.47772979736328,0.7016286114283171,12,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
34,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17605,-6.823967997878473e-05,68.76953125,-0.0056817048904315125,-0.0057238428025997165,8.427581497016945e-05,0.6759362466859095,0.006254904192995448,0.0709155452019662,1.8529453224530725,0.7495776600358218,1.0,-7.495776600358217e-05,22.24882411956787,0.7016286114283171,13,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
35,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17690,-6.524295286936815e-05,69.1015625,-0.0036427710752170903,-0.0036838700396152114,8.219792808548928e-05,0.6665516750379042,0.006130585112043505,0.06726696182423356,1.6848836870356039,0.711328278390728,1.0,-7.11328278390728e-05,21.6761372089386,0.7016286114283171,14,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
36,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17499,-6.844534070906845e-05,68.35546875,-0.0029111487093053242,-0.002950031369563019,7.776530192282504e-05,0.6616575477531602,0.006507943470190083,0.07656035879215235,1.5131603718133262,0.7146479774400015,1.0,-7.146479774400015e-05,21.211475133895874,0.7016286114283171,15,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
37,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17233,-6.860417742571877e-05,67.31640625,-0.0039327985981522625,-0.003966287626791592,6.697810850591455e-05,0.6548044979572296,0.006511711824756432,0.06647325236269314,1.4153709458592145,0.7520138553988761,1.0,-7.52013855398876e-05,21.279215097427368,0.7016286114283171,16,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
38,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17176,-6.44578566589007e-05,67.09375,-0.0038566771983482217,-0.003885834593977332,5.83147245430007e-05,0.6464410496847278,0.007458217451227628,0.07339255905327231,1.549792261141811,0.7435664977751916,1.0,-7.435664977751913e-05,21.05598497390747,0.7016286114283171,17,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
39,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17115,-6.763783661417312e-05,66.85546875,-0.0031469842641492643,-0.0031690362795520166,4.41040010921443e-05,0.6397530641607059,0.006524503368273296,0.0629748130687863,1.6696188267200225,0.7286930076421473,1.0,-7.286930076421473e-05,21.025707006454468,0.7016286114283171,18,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
40,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,16879,-6.728662378358591e-05,65.93359375,-0.003772368615887978,-0.00378974126081627,3.474531080744624e-05,0.6342015377853227,0.0071764938343373144,0.08405665929489972,2.0385004130394564,0.742140702890294,1.0,-7.421407028902938e-05,21.451838970184326,0.7016286114283171,19,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
41,DOGE_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.995_lam0.95_seed1,DOGE,17034,-6.770793474879694e-05,66.5390625,-0.0053858631631732165,-0.005399547884025913,2.7369429982743812e-05,0.6264204671678617,0.0063929856637819785,0.07157791574944042,1.525154129421526,0.7251629638438928,1.0,-7.251629638438928e-05,21.750658988952637,0.7016286114283171,20,0.0003,0.2,0.5,0.0,0.5,0.995,0.95,32,16,8,256,0.02,1,999,180,buy,20000.0,2000.0,0.1,0.0
