run_name,best_val_is_bps,ckpt,csv,batch_size_chunks,chunk_len,clip_eps,ent_coef,gamma,horizon_steps,lam,lr,max_child_qty,patience,pov_cap,ppo_epochs,rollout_episodes,seed,side,taker_fee_rate,target_qty,val_seed
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.9_seed3,0.7026787589756668,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.9_seed3/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.9_seed3.csv,16,32,0.1,0.05,0.99,180,0.9,0.001,2000.0,20,0.1,4,256,3,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed1,0.7034387826380362,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed1/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed1.csv,16,32,0.1,0.05,0.999,180,0.9,0.001,2000.0,20,0.1,4,256,1,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.95_seed2,0.7040483257216458,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.95_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.95_seed2.csv,16,32,0.1,0.05,0.99,180,0.95,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.97_seed3,0.7044136565971816,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.97_seed3/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.97_seed3.csv,16,32,0.1,0.05,0.995,180,0.97,0.001,2000.0,20,0.1,4,256,3,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.95_seed3,0.7046974922124246,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.95_seed3/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.95_seed3.csv,16,32,0.1,0.05,0.99,180,0.95,0.001,2000.0,20,0.1,4,256,3,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2,0.7047677824521614,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.95_seed2.csv,16,32,0.1,0.05,0.995,180,0.95,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.9_seed2,0.704844338502201,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.9_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.9_seed2.csv,16,32,0.1,0.05,0.995,180,0.9,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.9_seed3,0.7048733495588084,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.9_seed3/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.9_seed3.csv,16,32,0.1,0.05,0.995,180,0.9,0.001,2000.0,20,0.1,4,256,3,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed3,0.7049554217023544,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed3/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed3.csv,16,32,0.1,0.05,0.999,180,0.9,0.001,2000.0,20,0.1,4,256,3,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed2,0.7051734089551326,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.9_seed2.csv,16,32,0.1,0.05,0.999,180,0.9,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2,0.7053340661075392,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.97_seed2.csv,16,32,0.1,0.05,0.99,180,0.97,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.97_seed2,0.7056007774249358,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.97_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.97_seed2.csv,16,32,0.1,0.05,0.999,180,0.97,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.9_seed2,0.705608161419176,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.9_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.99_lam0.9_seed2.csv,16,32,0.1,0.05,0.99,180,0.9,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.7060353255459971,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.05,0.999,180,0.95,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.97_seed2,0.7060813635322067,checkpoints/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.97_seed2/best.weights.h5,logs/DOGE/DOGE_lr0.001_clip0.1_ent0.05_ep4_bs16_cl32_gamma0.995_lam0.97_seed2.csv,16,32,0.1,0.05,0.995,180,0.97,0.001,2000.0,20,0.1,4,256,2,buy,0.0,20000.0,999
