iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
11,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,26960,-4.165361164829067e-06,1685.0,-0.009885089355520904,-0.0007528676747294109,1.4620003303923147e-05,0.9139531856333768,0.001077962830112045,0.051388870816919265,0.1278661146233962,0.022199943176739758,0.9999999999999855,-2.219994317673944e-06,122.36708402633667,0.021108474110187906,7,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
12,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,28135,-3.094003820345993e-06,1758.4375,-0.01070862453135695,-0.0016129381577308466,1.4575976005102933e-05,0.9102974544678416,0.0011172034858805521,0.05996855211768499,0.11577083826497463,0.020997797742472332,0.9999999999999853,-2.0997797742472022e-06,124.08344602584839,0.020997797742472332,0,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
13,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,29097,-3.781412495528697e-06,1818.5625,-0.011590872922358263,-0.002477648342771557,1.4054757739672667e-05,0.9120252143977017,0.001578917597724282,0.06647309020426574,0.13568078543477016,0.02153007535333895,0.9999999999999855,-2.153007535333864e-06,120.43161487579346,0.020997797742472332,1,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
14,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,28607,-3.531240077818397e-06,1787.9375,-0.012491060379002113,-0.0034305967880930424,1.3136182436331486e-05,0.9067031862704378,0.0018104352122479707,0.08819201215284697,0.15627550671955473,0.02117060350122549,0.9999999999999858,-2.117060350122519e-06,121.11544704437256,0.020997797742472332,2,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
15,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,30841,-2.971546984917575e-06,1927.5625,-0.013774546728751882,-0.004760788640506276,3.4699963284541897e-06,0.9015493294010397,0.002435115599712446,0.10955144280231878,0.1699132165703617,0.02316102984771031,0.9999999999999858,-2.3161029847709986e-06,122.3530740737915,0.020997797742472332,3,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
16,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,27763,-3.1703741025970477e-06,1735.1875,-0.015704125541643323,-0.0066679038488935,1.467747064057531e-06,0.9036955775185065,0.002429754690490245,0.12646496590142223,0.17615589487620376,0.02281271867755378,0.9999999999999859,-2.281271867755346e-06,120.74620604515076,0.020997797742472332,4,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
17,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,31402,-5.295103974045532e-06,1962.625,-0.015050902918143117,-0.006059283118014244,7.718828180466754e-06,0.8995479413996572,0.005622932834217943,0.15551348041095164,0.19906526580452918,0.02088620205611258,0.9999999999999855,-2.088620205611227e-06,122.6121039390564,0.02088620205611258,0,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
18,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,31172,-2.857370893791787e-06,1948.25,-0.01492560635704328,-0.005858489073031619,2.616638075370323e-06,0.9068425792289592,0.006610422780637806,0.16472271911730707,0.216161786425778,0.02173247341627036,0.9999999999999855,-2.1732473416270037e-06,120.07779312133789,0.02088620205611258,1,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
19,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,30381,-4.0963724465849335e-06,1898.8125,-0.0162593336773422,-0.007117362483652269,2.0460653723165357e-06,0.9142994400351605,0.00676088062397889,0.1738994512706995,0.21759939257134783,0.022073224880838363,0.9999999999999852,-2.2073224880838036e-06,119.44463777542114,0.02088620205611258,2,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
20,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,29591,-3.671716233862596e-06,1849.4375,-0.014973223490685021,-0.005793328597325571,1.4615148965363517e-05,0.9187202600082033,0.007328289265018481,0.18524829188914835,0.23982135305632504,0.023057917289397017,0.9999999999999858,-2.3057917289396688e-06,117.64299702644348,0.02088620205611258,3,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
