iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
11,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,30723,-3.6579500027669003e-06,1920.1875,-0.0018633093196945456,-0.0018800261882088456,3.343374282849254e-05,0.8956166111299249,0.0013252166729992936,0.05647007670238248,0.13062416598750431,0.0222119213893336,0.9999999999999861,-2.221192138933329e-06,126.21447825431824,0.021113224674617515,7,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
12,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,32617,-5.2375695206913585e-06,2038.5625,-0.002324910875729704,-0.002342688230755112,3.555470336253235e-05,0.8904624815170582,0.0015182365627809374,0.07472615215139321,0.14787242878944828,0.020990995512587006,0.9999999999999855,-2.0990995512586696e-06,127.26647996902466,0.020990995512587006,0,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
13,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25129,-3.405240815705334e-06,1570.5625,-0.002644182217686648,-0.0026633249517090006,3.828549268746428e-05,0.8800218984484672,0.001863698083898271,0.08755327543709428,0.1676158818975091,0.021534421057364188,0.9999999999999859,-2.153442105736388e-06,119.12461590766907,0.020990995512587006,1,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
14,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,31397,-4.268706233601541e-06,1962.3125,-0.0049361837540851826,-0.004941860140441408,1.1352747021060022e-05,0.871842511358761,0.0021652436715347144,0.09062108297216435,0.160319865636167,0.021174468035043255,0.9999999999999858,-2.1174468035042954e-06,123.87690281867981,0.020990995512587006,2,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
15,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29781,-2.904889834253623e-06,1861.3125,-0.005620568805804427,-0.005626102436585593,1.1067260761708093e-05,0.8704225292145196,0.0029478506800140907,0.11505965967623169,0.18481719416518838,0.023157971288558434,0.9999999999999862,-2.3157971288558113e-06,122.97523307800293,0.020990995512587006,3,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
16,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25746,-3.754393798304966e-06,1609.125,-0.005911105401207933,-0.0059190547414350305,1.589870040778591e-05,0.8621581735905637,0.003512008347385439,0.12456678817692224,0.20468827299355122,0.022815372985927715,0.9999999999999859,-2.2815372985927393e-06,120.57430911064148,0.020990995512587006,4,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
17,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29822,-2.950165116652261e-06,1863.875,-0.007465021982369054,-0.007471861887829696,1.367980329077755e-05,0.8542426669244039,0.0027276125049449885,0.1361289564835823,0.21627617125415197,0.0208811906174995,0.9999999999999859,-2.08811906174992e-06,122.86542797088623,0.0208811906174995,0,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
18,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29733,-2.094955518902974e-06,1858.3125,-0.006227037020571647,-0.006235551388838929,1.7028751222244245e-05,0.844421424727509,0.004671732629324559,0.1431967354123143,0.23589004234991212,0.021736518595291698,0.9999999999999858,-2.1736518595291394e-06,120.31404900550842,0.0208811906174995,1,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
19,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26371,-3.234857824131549e-06,1648.1875,-0.008110465463218187,-0.00811944067026016,1.7950413994317322e-05,0.8389171539873317,0.004957097803286371,0.1690302092474008,0.24944730176441912,0.022068231739616626,0.9999999999999858,-2.2068231739616313e-06,117.97785210609436,0.0208811906174995,2,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
20,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28100,-3.4891154468051676e-06,1756.25,-0.006898745717154729,-0.006907530386054883,1.756935493530104e-05,0.8306398559887207,0.004801103386806313,0.17259273811193843,0.26645005319185766,0.023058308990110715,0.9999999999999861,-2.3058308990110385e-06,117.9900770187378,0.0208811906174995,3,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
21,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26489,-3.6683650150284304e-06,1655.5625,-0.007813320256270854,-0.007823216751669101,1.9793007229907874e-05,0.8189872476653135,0.0054410916578784075,0.1903189850964702,0.2730323715820345,0.021335164467087678,0.9999999999999858,-2.133516446708738e-06,122.32069683074951,0.0208811906174995,4,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
22,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,27047,-3.650934356972387e-06,1690.4375,-0.00760466468643327,-0.007615335708780383,2.1342075438455636e-05,0.8058058430931785,0.006029737637939185,0.2044457958503203,0.297098463231867,0.021370766383614903,0.9999999999999861,-2.1370766383614607e-06,121.73940992355347,0.0208811906174995,5,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
23,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,27478,-4.050589512320161e-06,1717.375,-0.0019898801636656287,-0.001998505507528012,1.725073927634905e-05,0.7965096711338341,0.0073537730501338555,0.20504960350014947,0.3273256632027688,0.0220613696122834,0.9999999999999861,-2.206136961228309e-06,120.9010112285614,0.0208811906174995,6,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
24,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28728,-3.0676144630303184e-06,1795.5,-0.006980652464124003,-0.006988030121103488,1.475535749893099e-05,0.792808554269291,0.006557411701840304,0.20158426493846182,0.3106517414545221,0.021639331672055923,0.9999999999999858,-2.163933167205562e-06,119.44760704040527,0.0208811906174995,7,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
25,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,34594,-3.0578491771882287e-06,2162.125,-0.004198537502560754,-0.004206349541943512,1.5624013907914298e-05,0.7857557293269541,0.005789027218618791,0.20226824554530057,0.306892717861897,0.022732938370140753,0.9999999999999859,-2.2732938370140433e-06,125.75679397583008,0.0208811906174995,8,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
26,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29581,-2.830914707144323e-06,1848.8125,-0.006140223890322934,-0.006147657833253958,1.4867943168729732e-05,0.7790083829383279,0.005653332025404313,0.2140492450041271,0.32615548394592514,0.02192874714792027,0.9999999999999861,-2.1928747147919955e-06,120.50016498565674,0.0208811906174995,9,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
27,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28090,-3.479893974943521e-06,1755.625,3.3369554854846596e-05,2.826629544518167e-05,1.0206546144511395e-05,0.7725668823526751,0.008044856948653168,0.20079381860071613,0.34414606361139205,0.021830327870457352,0.9999999999999863,-2.183032787045705e-06,116.37623977661133,0.0208811906174995,10,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
28,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24603,-3.608864925609806e-06,1537.6875,-0.006992987807030243,-0.006997612130837059,9.248615949376392e-06,0.7700371139723322,0.006457447847661451,0.21751086600124836,0.3332243853289148,0.021777469152148166,0.9999999999999855,-2.1777469152147855e-06,120.80948805809021,0.0208811906174995,11,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
29,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,30466,-3.449388126458888e-06,1904.125,-0.009347815007306805,-0.009358058587543723,2.048713312955868e-05,0.7606070416676599,0.006262519825655838,0.21371530272678038,0.3127627989622597,0.02229577920982598,0.9999999999999862,-2.229577920982567e-06,120.60297799110413,0.0208811906174995,12,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
30,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28139,-6.921289998422288e-06,1758.6875,-0.004571305322063748,-0.004576771021210663,1.0931430496229757e-05,0.7549719854872278,0.007566481400956152,0.21422451039518606,0.3561851218976873,0.02186661549102851,0.9999999999999863,-2.18666154910282e-06,118.67549395561218,0.0208811906174995,13,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
31,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28899,-4.067977471153455e-06,1806.1875,-0.006605520714959285,-0.006610180455392468,9.319526010030241e-06,0.7482127706874864,0.006773295160212503,0.2239139583819082,0.3469739989007367,0.02269092795488792,0.9999999999999861,-2.2690927954887603e-06,118.71992015838623,0.0208811906174995,14,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
32,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,36575,-2.748998116011319e-06,2285.9375,-0.006313197599227209,-0.006318983486005528,1.1571829564106664e-05,0.7402960691811904,0.007546455994112834,0.22480678218956585,0.3470549591066381,0.021126468274753226,0.9999999999999861,-2.112646827475293e-06,125.81085729598999,0.0208811906174995,15,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
33,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,27275,-2.7760726751079404e-06,1704.6875,0.0006908155810991118,0.0006851372191494403,1.1356709544193458e-05,0.7442268368143302,0.00914855266455561,0.226667480973097,0.39769528290400136,0.02162494717786093,0.9999999999999861,-2.1624947177860625e-06,121.26660108566284,0.0208811906174995,16,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
34,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25456,-3.537036264742774e-06,1591.0,-0.0033524689481172006,-0.003356134446756039,7.33097274897355e-06,0.7380541554979376,0.008214565122781662,0.2165657821617945,0.3742677020664151,0.022395299631323026,0.9999999999999861,-2.2395299631322717e-06,116.57998919487,0.0208811906174995,17,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
35,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28446,-2.910506326809813e-06,1777.875,-0.0005705721419488793,-0.0005745252436565713,7.906228539235418e-06,0.7397828717862279,0.007825087506731988,0.21099631643030514,0.38858273686948885,0.021027537256736072,0.9999999999999859,-2.102753725673578e-06,120.22974514961243,0.0208811906174995,18,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
36,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,30585,-3.86498142825096e-06,1911.5625,0.003804518298929728,0.0038015996365620775,5.8372451322237095e-06,0.7378715650708068,0.008018236072030942,0.2066865679899267,0.3952552065545437,0.021725774062517203,0.9999999999999859,-2.1725774062516892e-06,121.12755393981934,0.0208811906174995,19,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
37,BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29997,-3.8014214205344692e-06,1874.8125,-0.003887178949663862,-0.0038901837100216064,6.009554217506766e-06,0.7333508537273215,0.007264774374800824,0.20635342823736597,0.3679002763496505,0.021495606004188535,0.9999999999999858,-2.1495606004188234e-06,122.80129504203796,0.0208811906174995,20,0.001,0.1,0.5,0.0,0.5,0.999,0.95,32,16,8,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
