run_name,best_val_is_bps,ckpt,csv,batch_size_chunks,chunk_len,clip_eps,ent_coef,gamma,horizon_steps,lam,lr,max_child_qty,patience,pov_cap,ppo_epochs,rollout_episodes,seed,side,taker_fee_rate,target_qty,val_seed
BTC_lr0.0003_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020868323336272202,checkpoints/BTC/BTC_lr0.0003_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.01,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020868338282171574,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.0,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.0208690743869181,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.005,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020870134676331666,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.0,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.02087047258290915,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020870629203458665,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.0,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020870724427176704,checkpoints/BTC/BTC_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.005,0.999,4320,0.95,0.001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020871641317644244,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.01,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020872522957240024,checkpoints/BTC/BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.0,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020873498584861584,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.01,0.999,4320,0.95,0.0001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020873809277094226,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.0,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.02087412971758626,checkpoints/BTC/BTC_lr0.0003_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.01,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.001_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020874988305803727,checkpoints/BTC/BTC_lr0.001_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.0,0.999,4320,0.95,0.001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020875156351350448,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0001,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.02087579181303019,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020876020809761666,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020876258485465038,checkpoints/BTC/BTC_lr0.0003_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.005,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.001_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020877052630074933,checkpoints/BTC/BTC_lr0.001_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.01,0.999,4320,0.95,0.001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020877503316188217,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020877672589138783,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.0,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
