iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
14,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,31420,-4.27313414631998e-06,1963.75,-0.0043242803170165465,0.00034868690741976966,1.679428445486924e-05,0.9362728941825128,0.0006800127908102313,0.027935584697256526,0.1076116417835076,0.021178208941119978,0.9999999999999857,-2.1178208941119672e-06,120.7722601890564,0.020995607484188307,2,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
15,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29816,-2.9030213655183366e-06,1863.5,-0.004517932019938352,0.00013134123733927203,1.90092408189939e-05,0.9317556013495235,0.0009681027543484885,0.03612351716373716,0.11016270298100377,0.02315978609497747,0.9999999999999858,-2.315978609497713e-06,119.94395709037781,0.020995607484188307,3,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
16,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25777,-3.7648089936664377e-06,1611.0625,-0.005235917536386599,-0.0006015199913271513,1.81519099477751e-05,0.9286947232835433,0.0008286509634789844,0.036414944505154645,0.10964896414867219,0.022822318927104828,0.9999999999999852,-2.282231892710449e-06,118.37094283103943,0.020995607484188307,4,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
17,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29843,-2.949679033856483e-06,1865.1875,-0.004965894185677487,-0.0003316277561988484,1.61424669343787e-05,0.9284675482471111,0.0008201082962733705,0.033246130449697375,0.11262277998345888,0.020884741331194893,0.9999999999999861,-2.08847413311946e-06,119.34253597259521,0.020884741331194893,0,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
18,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29751,-2.0936692236922866e-06,1859.4375,-0.004757897615614268,-0.00010610313421562689,1.214907611433696e-05,0.931573823599492,0.0005405860801710008,0.031648298368347275,0.11195311625882731,0.02173139151960667,0.9999999999999855,-2.173139151960635e-06,118.5408627986908,0.020884741331194893,1,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
19,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26389,-3.2368893493278997e-06,1649.3125,-0.00467229136353675,1.5404402253103775e-05,1.4799736295614975e-05,0.9390191444248523,0.0008607971670604662,0.0358386422597522,0.11374066424784514,0.02206156626724183,0.9999999999999855,-2.2061566267241506e-06,116.02185297012329,0.020884741331194893,2,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
20,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28115,-3.488295765974382e-06,1757.1875,-0.00496494685441056,-0.0002373647939760415,1.2548410840703842e-05,0.946771277114749,0.0009349673038135248,0.032111607279927866,0.11007575334848038,0.023059711649327182,0.9999999999999855,-2.305971164932685e-06,116.37252402305603,0.020884741331194893,3,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
21,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,26545,-3.669519383220884e-06,1659.0625,-0.005122436967212707,-0.0003993192091499978,1.1352228702804186e-05,0.9457587993369913,0.0006362271209022795,0.02899326898052164,0.10798617394395033,0.021333666864620522,0.9999999999999852,-2.133366686462021e-06,120.4727680683136,0.020884741331194893,4,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
22,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,27066,-3.6360469192190898e-06,1691.625,-0.005154081404692045,-0.00039194775738828736,9.309338635274697e-06,0.9533576846674636,0.0008252096433041873,0.031942071643209564,0.11215694586711901,0.021372482200003116,0.9999999999999855,-2.1372482200002804e-06,120.58798003196716,0.020884741331194893,5,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
23,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,27499,-4.053213161855867e-06,1718.6875,-0.005361532598776235,-0.0005828735349165402,1.1095764352830884e-05,0.9568414140831341,0.0009305813980311293,0.027826701386154375,0.11071147298948332,0.0220561462699197,0.9999999999999855,-2.205614626991938e-06,121.06911826133728,0.020884741331194893,6,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
24,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28731,-3.0678821847357816e-06,1795.6875,-0.00517053504703207,-0.0003674715336167008,1.2607234426915264e-05,0.961873449515878,0.0007676969807304062,0.03861227438973034,0.11483769238060504,0.02163059154598014,0.9999999999999855,-2.1630591545979828e-06,118.32273292541504,0.020884741331194893,7,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
25,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,34609,-3.0571570434020817e-06,2163.0625,-0.005112636972198208,-0.00030083578854721375,1.0852939127784447e-05,0.9634455547613257,0.0006640953047414822,0.027568119527559783,0.10455660753445152,0.022735981707602573,0.9999999999999855,-2.2735981707602244e-06,124.79522275924683,0.020884741331194893,8,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
26,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,29563,-2.8332199711191267e-06,1847.6875,-0.0053243043268162565,-0.0004980260458731949,7.633014952184798e-06,0.966018982357898,0.0006969413405297512,0.022861501670608266,0.10333254840224981,0.02192725558129642,0.9999999999999852,-2.1927255581296087e-06,119.4812479019165,0.020884741331194893,9,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
27,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28075,-3.478202299699738e-06,1754.6875,-0.005449170905714189,-0.0006549095872807291,9.039208098978893e-06,0.9597562072532517,0.00048730376987090755,0.026114504623235137,0.10950963846906754,0.02181921113292622,0.9999999999999855,-2.1819211132925907e-06,116.66133713722229,0.020884741331194893,10,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
28,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,24589,-3.6091474246058445e-06,1536.8125,-0.005501612252318205,-0.0007040254201400581,8.83692786958688e-06,0.9604010797885,0.0005950518454705978,0.030524165687930524,0.10728483890392343,0.02177473575557282,0.9999999999999853,-2.1774735755572506e-06,120.37145018577576,0.020884741331194893,11,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
29,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,30495,-3.441869898110649e-06,1905.9375,-0.0051767555214311985,-0.00037157080889494966,1.1067651900673093e-05,0.9621437272576036,0.0007168860144001435,0.03192098669089438,0.11631638923904201,0.022297223241622584,0.9999999999999861,-2.229722324162227e-06,119.21469783782959,0.020884741331194893,12,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
30,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28137,-6.919287385079936e-06,1758.5625,-0.005136779984500858,-0.00032962689046403933,1.2946551456544902e-05,0.9627252979470151,0.0008435102790014883,0.04673360282738161,0.12445770119250353,0.021879183780972783,0.9999999999999855,-2.1879183780972464e-06,118.72313976287842,0.020884741331194893,13,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
31,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28894,-4.065225382865565e-06,1805.875,-0.005572068154721995,-0.0007540725485963968,8.320984617065525e-06,0.9644312445531812,0.0006967217386453852,0.039149188927758746,0.12134030384518076,0.022692376357987182,0.9999999999999857,-2.2692376357986856e-06,118.04215502738953,0.020884741331194893,14,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
32,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,36568,-2.751348237089921e-06,2285.5,-0.005036635303339507,-0.0002163560096859227,1.0172624003404155e-05,0.9650731401311027,0.0013488749136393431,0.05152323210495524,0.12568385016897488,0.021127168713908847,0.9999999999999858,-2.112716871390855e-06,124.02637004852295,0.020884741331194893,15,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
33,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,27280,-2.776372349642537e-06,1705.0,-0.0056914515163818446,-0.0008485033005719608,8.243689457551093e-06,0.9694140349273328,0.0008708098522910641,0.04712569650642022,0.13148555088857258,0.021625017702278163,0.9999999999999853,-2.1625017702277857e-06,122.36904191970825,0.020884741331194893,16,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
34,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,25515,-3.522291232805613e-06,1594.6875,-0.005909366060650963,-0.0010675273892067187,8.00612509893279e-06,0.9691683708452711,0.0009547832747812353,0.05341602023006143,0.1278424731583572,0.022397013661484357,0.9999999999999855,-2.239701366148403e-06,116.86865901947021,0.020884741331194893,17,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
35,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,28454,-2.9153078679311485e-06,1778.375,-0.005489814299436515,-0.0006424024535941467,1.2412371301762873e-05,0.970723632919161,0.0014962822262787724,0.0678645221663541,0.14661874677659126,0.02102872608585595,0.9999999999999855,-2.102872608585564e-06,121.16841197013855,0.020884741331194893,18,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
36,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,30579,-3.856161431915526e-06,1911.1875,-0.00576592868930645,-0.0008690715566012469,4.884154374521444e-06,0.9798598626597983,0.0017902131963100907,0.0633518237880141,0.14339225018610718,0.021723063106623863,0.9999999999999852,-2.1723063106623537e-06,122.18710398674011,0.020884741331194893,19,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
37,BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,BTC,30005,-3.8018253173168123e-06,1875.3125,-0.005828727974828022,-0.0009187728142532991,3.5978957446521537e-06,0.9823508426547051,0.0015515139186700639,0.059019764373078945,0.14311969947690764,0.021489327782150524,0.9999999999999855,-2.1489327782150214e-06,122.76617789268494,0.020884741331194893,20,0.001,0.1,0.5,0.005,0.5,0.999,0.95,32,16,4,16,0.02,1,999,4320,buy,50.0,0.25,0.05,0.0
